idrev_places;text;estrellas;label;fecha_q;fecha_rev;id_place;usuarios_iduser;num palabras
ChZDSUhNMG9nS0VJQ0FnSURtd1B1Q2J3EAE;De las estaciones de servicio con mejores precios de este sector, es justo frente al Edén y detrás de un centro comercial pequeño que tiene bancos y restaurantes;5;positivo;2022-7-26;Hace 6 meses;4.64553177413034E+016;1.17637578427463E+020;28
ChZDSUhNMG9nS0VJQ0FnSURtd2FmWkVBEAE;Muy accesible las entradas a diferentes puntos, incluyendo el metro y cablebus.;4;positivo;2022-7-28;Hace 5 meses;1.93602821989952E+017;1.03596193435642E+020;12
ChZDSUhNMG9nS0VJQ0FnSURtd2Jhb2NREAE;Fácil, práctico y seguro;5;positivo;2022-7-26;Hace 5 meses;4677139741173745;1.09834377393629E+020;4
ChZDSUhNMG9nS0VJQ0FnSURTd2RydUV3EAE;Con más luz;5;positivo;2022-7-28;Hace un año;1.93602821989952E+017;1.05595644681078E+020;3
ChZDSUhNMG9nS0VJQ0FnSURTd2YtbWVREAE;La mejor medida en combustible...;5;positivo;2022-8-3;Hace un año;4517164574117435;1.12642221149163E+020;5
ChZDSUhNMG9nS0VJQ0FnSURtd3FlbGZREAE;Excelente atención y buenas instalaciones;5;positivo;2022-8-3;Hace 6 meses;4.84916357405496E+016;1.02876176937215E+020;5
ChZDSUhNMG9nS0VJQ0FnSURTd3Z5SURBEAE;Económico y atención oportuna;4;positivo;2022-7-26;Hace un año;4.59093227412556E+016;1.16114862001581E+020;4
ChZDSUhNMG9nS0VJQ0FnSURtd3ZEdVNREAE;Fácil y eficiente para tanquear tu vehículo. Se puede poner aire a las llantas gratis.;5;positivo;2022-7-26;Hace 6 meses;4.64553177413034E+016;1.0866298777478E+020;15
ChZDSUhNMG9nS0VJQ0FnSURtd3ZYbktBEAE;Muy buen servicio excelente el personal que atiende las Islas, o sea los surtidores muy amables muy atentos, a excepción del señor que atiende el montallantas ni siquiera el saludo pareciera que los clientes no fueron importantes para el;4;positivo;2022-7-26;Hace 6 meses;468765174074794;1.08266892604316E+020;39
ChZDSUhNMG9nS0VJQ0FnSURtdDllWFdnEAE;Los trabajadores son amables, y las instalaciones son amplias, cinta con un montallantas.;4;positivo;2022-7-26;Hace 5 meses;4686831741265067;1.06709757666058E+020;13
ChZDSUhNMG9nS0VJQ0FnSURTdDltU2FBEAE;Muy buenas instalaciones y personal amable.;4;positivo;2022-7-26;Hace un año;4.54656497413724E+016;1.05873889506783E+020;6
ChZDSUhNMG9nS0VJQ0FnSURTdDZIR093EAE;Es un lugar discriminatorio y clasista, depende del tipo de auto que llevas es el servicio, llevamos nuestro vehículo un spark y el señor que atendió fue super grosero y prepotente. Le preguntamos cuando cerraban, dijeron a las 5:00 pm y oh sorpresa regresamos y aún recibían carros.;2;negativo;2022-7-26;Hace un año;4.66382677406044E+016;1.12306839152455E+020;48
ChZDSUhNMG9nS0VJQ0FnSURTdF9YNlJ3EAE;No conocía este restaurante muy rico, después de un gran trancon en Bogotá muy ideal para pasar el hambre y el frio. Fuera de ella.;3;positivo;2022-8-3;Hace un año;4.44055517403023E+016;1.02925595582671E+020;25
ChZDSUhNMG9nS0VJQ0FnSURTdFlpZFdnEAE;Super Calidad de servicio;5;positivo;2022-7-26;Hace un año;4.64473817406164E+016;1.00258779213927E+020;4
ChZDSUhNMG9nS0VJQ0FnSURTdFppNmRBEAE;Excelente gasolina y buenos precios;5;positivo;2022-7-26;Hace un año;4.6062952740768E+016;1.17578675002519E+020;5
ChZDSUhNMG9nS0VJQ0FnSURTdGJ5UklREAE;Buena atención sigan así;5;positivo;2022-7-28;Hace un año;462467274179157;1.1428875927919E+020;4
ChZDSUhNMG9nS0VJQ0FnSURTdGRMd1V3EAE;Los precios muy baratos;5;positivo;2022-7-26;Hace un año;4.74112917408999E+016;1.13997785563893E+020;4
ChZDSUhNMG9nS0VJQ0FnSURTdGV5WElBEAE;A veces un poco lleno, muy buen precio;5;positivo;2022-7-26;Hace un año;4.66813327410966E+016;1.14689507360279E+020;8
ChZDSUhNMG9nS0VJQ0FnSURTdHFhTmN3EAE;El mejor precio en bogota;5;positivo;2022-7-26;Hace un año;4.62704317406575E+016;1.04766595071459E+020;5
ChZDSUhNMG9nS0VJQ0FnSURTdHFybVp3EAE;Gasolinera con precios justos y muy buena medida;5;positivo;2022-7-26;Hace un año;4.72670677404995E+016;1.04461195573169E+020;8
ChZDSUhNMG9nS0VJQ0FnSURtdHFYU0tREAE;Es una de las más económicas que he encontrado;5;positivo;2022-7-26;Hace 5 meses;4.68646257408148E+016;1.11632341291709E+020;9
ChZDSUhNMG9nS0VJQ0FnSURtdHU2NmRnEAE;Está muy costosa la gasolina, el servicio es muy bueno, hay hoteles, restaurantes y cafeterías.;4;positivo;2022-8-2;Hace 6 meses;4.70277787422694E+016;1.02043899908186E+020;15
ChZDSUhNMG9nS0VJQ0FnSURTdjU3Mk1BEAE;Buen punto de parada cuando se sale a la madrugada de Bogotá. No te tenido ningún inconveniente con la gasolina de esa estación. Hay servicios para vehículos. Hay puntos para desayunar y para conseguir cosas para la finca.;5;positivo;2022-8-2;Hace un año;4968769743135446;1.1217989009822E+020;38
ChZDSUhNMG9nS0VJQ0FnSURtdk9LclpBEAE;Es un buen sitio para parar de camino a Bogotá, el servicio es muy bueno al repostar.;5;positivo;2022-8-3;Hace 6 meses;4.3732268738999E+016;1.12652137798463E+020;17
ChZDSUhNMG9nS0VJQ0FnSURtdmNIVEZBEAE;Buen restaurante;2;positivo;2022-8-2;Hace 5 meses;4.94849817430049E+016;1.01811837781338E+020;2
ChZDSUhNMG9nS0VJQ0FnSURTdmNyUkhnEAE;Grandes;5;positivo;2022-8-3;Hace un año;4.47876087409498E+016;1.06692340476708E+020;1
ChZDSUhNMG9nS0VJQ0FnSURTdnFXbVpREAE;La gasolina está muy barata;5;positivo;2022-7-26;Hace un año;4.74790177404649E+016;1.08659180776281E+020;5
ChZDSUhNMG9nS0VJQ0FnSURtdnZmb0NREAE;Buenos precios y Buena atención.;5;positivo;2022-7-26;Hace 5 meses;4.73305937404478E+016;1.00215221302058E+020;5
ChZDSUhNMG9nS0VJQ0FnSURTdS1MaVRnEAE;Buen autolavado ziclos.;4;positivo;2022-7-26;Hace un año;4.69518277414031E+016;1.01397758450095E+020;3
ChZDSUhNMG9nS0VJQ0FnSURtdThpNlVBEAE;Atienden muy mal.;1;negativo;2022-7-28;Hace 5 meses;4.71394157409363E+016;1.0577352684075E+020;3
ChZDSUhNMG9nS0VJQ0FnSURtdU8zQlJnEAE;Estación de servicio recomendado,buena atención.;4;positivo;2022-8-3;Hace 6 meses;4733912274130738;1.00569534649217E+020;5
ChZDSUhNMG9nS0VJQ0FnSURtdUlPc2VnEAE;El mejor precio para la gasolina corriente;5;positivo;2022-7-26;Hace 6 meses;4718903674055257;1.02340366963529E+020;7
ChZDSUhNMG9nS0VJQ0FnSURtdW9HSEdREAE;Sin zona de parqueo;5;positivo;2022-8-3;Hace 6 meses;4.49696987411795E+016;1.06710346391638E+020;4
ChZDSUhNMG9nS0VJQ0FnSURtdW9yY1hnEAE;Mal servicio siempre de parte de la misma señorita  no tienen regulación con sus empleadas !!;1;negativo;2022-7-26;Hace 6 meses;4.6539906741419E+016;1.0300511539796E+020;16
ChZDSUhNMG9nS0VJQ0FnSURtdWF1Z05REAE;Los  sitios de café que se llaman al toque y estan ubicados dentro de estas bombas son muy buenos, tienen de todo y el cafe es muy sabroso;5;positivo;2022-7-28;Hace 5 meses;4.81924477403467E+016;1.10746977707545E+020;28
ChZDSUhNMG9nS0VJQ0FnSURtdWF2eUx3EAE;La continua proliferación de puestos de tinto en esta área lo ha vuelto inseguro . los taxistas se estacionan en las áreas de la estación a hablar con las vendedoras e impiden la libre circulación.;2;negativo;2022-7-28;Hace 5 meses;4.60941417418101E+016;1.1027428725122E+020;35
ChZDSUhNMG9nS0VJQ0FnSURTdWRfR0p3EAE;Gasolina súper económica vale la espera la filaaa;4;positivo;2022-7-26;Hace un año;4.74112917408999E+016;1.10985662978025E+020;8
ChZDSUhNMG9nS0VJQ0FnSURtdWV5ckd3EAE;Un poco costosa la gasolina pero es buena medida;5;positivo;2022-7-28;Hace 5 meses;4.08843937366995E+016;1.11333454566828E+020;9
ChZDSUhNMG9nS0VJQ0FnSURtdWZtWk1nEAE;Buenos y amables los operarios;5;positivo;2022-8-3;Hace 6 meses;4.90362197403024E+016;1.09022172487855E+020;5
ChZDSUhNMG9nS0VJQ0FnSURtdXB5blBREAE;Buen servicio de montallantas y cambio de aceite con restaurante jamon de cerdo;5;positivo;2022-8-3;Hace 6 meses;4.8767214740376E+016;1.17231016889456E+020;13
ChZDSUhNMG9nS0VJQ0FnSURtdXBmbmRREAE;Gasolina barata pero de mala calidad, siempre q tanqueo en alguna terpel el motor del carro termina con tembladera.;1;negativo;2022-7-26;Hace 6 meses;4.68882557404724E+016;1.17681435805963E+020;19
ChZDSUhNMG9nS0VJQ0FnSURtdXRmQkZREAE;Una fila horrible allí tanquea creo personal de la policía y hasta q diligencian 100 mil planillas cada carro o moto no avanza el siguiente auto. Si van atanquear dispongan de 30 min como mínimo, es un lugar barato pero de muy mala calidad la gasolina;1;negativo;2022-7-28;Hace 6 meses;4.81924477403467E+016;1.17681435805963E+020;46
ChZDSUhNMG9nS0VJQ0FnSURTdy1yWVpBEAE;Excelente.  El servicio de las personas que están en las islas de gas, son muy formales, educados.;5;positivo;2022-7-26;Hace un año;469351740914952;1.03232837466628E+020;17
ChZDSUhNMG9nS0VJQ0FnSURTdzRQU0lREAE;Excelente atención, a más que la gasolina es muy buena.;5;positivo;2022-7-26;Hace un año;4.66170587407346E+016;1.02168256661445E+020;10
ChZDSUhNMG9nS0VJQ0FnSURTdzZ2Z1h3EAE;La gasolina en la noche es economica.;4;positivo;2022-7-26;Hace un año;471084574047927;1.06301306105964E+020;7
ChZDSUhNMG9nS0VJQ0FnSURTdzZTZUhnEAE;Buen servicio, buena atención, buenos precios en gasolina, personal atento, aunque la estación Terpel es pequeña es rápido el servicio. Recomendada.;5;positivo;2022-7-26;Hace un año;4.62704317406575E+016;1.11173788610904E+020;21
ChZDSUhNMG9nS0VJQ0FnSURteFB6dUFREAE;"Al rededor se encuentra casetas con rica comida y buen precio y el letrero de ""Yo ❤️ GUADUAS"" para la fotico, super";5;positivo;2022-8-2;Hace 6 meses;5.06888057459944E+016;1.10097885915107E+020;22
ChZDSUhNMG9nS0VJQ0FnSURTeGFtdEl3EAE;Este lugar tiene buena gasolina, es económica y pocas veces esta lleno.;5;positivo;2022-7-26;Hace un año;469351740914952;1.04105929619175E+020;12
ChZDSUhNMG9nS0VJQ0FnSURTeGJPM1ZREAE;Buen servicio y calidad del producto;4;positivo;2022-8-3;Hace un año;4.7404312740882E+016;1.04349620576292E+020;6
ChZDSUhNMG9nS0VJQ0FnSURteGYzV0VnEAE;Me demore como 12 minutos, la persona que me recibio el carro super amable. Volvere el próximo año recomendado;5;positivo;2022-7-28;Hace 5 meses;4.65604947406808E+016;1.12796105291268E+020;19
ChZDSUhNMG9nS0VJQ0FnSURTeGZ2eFRBEAE;Nunca tienen gasolina;1;negativo;2022-7-28;Hace un año;4.73687937410363E+016;1.09800676931465E+020;3
ChZDSUhNMG9nS0VJQ0FnSURteHFfX2VnEAE;Buenos precios medidas del galonaje permanentemente controlada. Buena medida;5;positivo;2022-7-26;Hace 6 meses;4.74112917408999E+016;1.16337730382866E+020;9
ChZDSUhNMG9nS0VJQ0FnSURTeHI3RVN3EAE;Muy demorados para suministrar la gasolina y los operadores tiene poco servicio al cliente. No entregan factura.;1;negativo;2022-7-28;Hace 8 meses;4.67012087407088E+016;1.02251402299314E+020;17
ChZDSUhNMG9nS0VJQ0FnSURTejdyd1hnEAE;Siempre, muy buena atención y una medida justa del combustible.;5;positivo;2022-8-2;Hace un año;4816937436176;1.12533653068401E+020;10
ChZDSUhNMG9nS0VJQ0FnSURtejhPWEZnEAE;Buen desbare;4;positivo;2022-8-2;Hace 5 meses;5027217436448;1.01162065238344E+020;2
ChZDSUhNMG9nS0VJQ0FnSURTejhXWGN3EAE;Sitio cerrado a las 9am;1;negativo;2022-7-26;Hace un año;469511474106567;1.14991689811112E+020;5
ChZDSUhNMG9nS0VJQ0FnSURtelBPWmR3EAE;De los mejores precios en Bogotá;5;positivo;2022-7-26;Hace 6 meses;4.62704317406575E+016;1.09234258068408E+020;6
ChZDSUhNMG9nS0VJQ0FnSURTem9mS1FREAE;hay un corresponsal bancario bancolombia, cafetería;4;positivo;2022-8-2;Hace un año;4.81706147422514E+016;1.02610741935321E+020;6
ChZDSUhNMG9nS0VJQ0FnSURTemRXTUdBEAE;De los mejores precios en combustible en Bogotá, muy competitivo.;5;positivo;2022-7-26;Hace un año;4.61523767412757E+016;1.01356764323465E+020;10
ChZDSUhNMG9nS0VJQ0FnSURtemViRFNREAE;Buen servicio y buen optanaje en el combustible;4;positivo;2022-7-26;Hace 5 meses;4.74162787413804E+016;1.05381620291494E+020;8
ChZDSUhNMG9nS0VJQ0FnSURtemVIS05nEAE;Buena medida de combustible, se encuentran varios servicios adicionales;5;positivo;2022-7-26;Hace 5 meses;4.66436797406064E+016;1.13283379877095E+020;9
ChZDSUhNMG9nS0VJQ0FnSURtenJLTElnEAE;Buena atención y rápida;5;positivo;2022-7-28;Hace 6 meses;4.60941417418101E+016;1.01284328249594E+020;4
ChZDSUhNMG9nS0VJQ0FnSURTenJpamVREAE;Muy buen combustible además que al lado está la famosa tienda de Roscones Resovados típicos de la Vega;5;positivo;2022-8-2;Hace un año;4998977434079;1.01963472112144E+020;18
ChZDSUhNMG9nS0VJQ0FnSURTenJuVE1BEAE;Buen precio, buen servicio.;4;positivo;2022-7-28;Hace un año;4.61739997416432E+016;1.1254553059063E+020;4
ChZDSUhNMG9nS0VJQ0FnSURteTdfVUJREAE;Ladrones no dan la gasolina completa;1;negativo;2022-7-26;Hace 5 meses;4751315740933987;1.14694537500379E+020;6
ChZDSUhNMG9nS0VJQ0FnSURteTlHVVFnEAE;Buen servicio hay gas, gasolina y montallantas;5;positivo;2022-7-26;Hace 5 meses;4.57864947410698E+016;1.06657980077927E+020;7
ChZDSUhNMG9nS0VJQ0FnSURteTluVU53EAE;Muy buen servicio buena medida y precio hay cajero Bancolombia  ...;5;positivo;2022-7-26;Hace 5 meses;4.59201887410646E+016;1.00947078660234E+020;11
ChZDSUhNMG9nS0VJQ0FnSURteTZfUFFREAE;Económico en gas y gasolina;5;positivo;2022-7-26;Hace 5 meses;4677139741173745;1.02704249714451E+020;5
ChZDSUhNMG9nS0VJQ0FnSURteVkycE1BEAE;Que mal q no venden anfetaminas;2;negativo;2022-7-26;Hace 5 meses;4.70633277405451E+016;1.17396640636101E+020;6
ChZDSUhNMG9nS0VJQ0FnSURTeWEyclVBEAE;Bien precio en el gas vehicular;4;positivo;2022-7-28;Hace un año;4.60380587410062E+016;1.05320364946684E+020;6
ChZDSUhNMG9nS0VJQ0FnSURTeWNtX2JnEAE;Es muy demorada la atención de las bomberas y eso que tienen islas dobles, pero las empleadas se demoran mucho entre un cliente y otro;3;negativo;2022-8-3;Hace un año;4.57714977422226E+016;1.07500380145067E+020;25
ChZDSUhNMG9nS0VJQ0FnSURTeWRmaGNREAE;Desorganización para prestación de servicios;2;negativo;2022-7-26;Hace un año;4639477415666;1.15383854408408E+020;5
ChZDSUhNMG9nS0VJQ0FnSURteWV5dGZnEAE;Media justa del combustible;4;positivo;2022-7-26;Hace 5 meses;4.61523767412757E+016;1.15881087919324E+020;4
ChZDSUhNMG9nS0VJQ0FnSURTeXNhNU93EAE;Siempre atienden excelente!;5;positivo;2022-7-26;Hace un año;468765174074794;1.15835343067147E+020;3
ChZDSUhNMG9nS0VJQ0FnSURteXQydmR3EAE;Muy buena atención y personas muy cordiales;5;positivo;2022-7-26;Hace 6 meses;4.6339967741015E+016;1.0471102489471E+020;7
ChZDSUhNMG9nS0VJQ0FnSURTeXZiZWNREAE;Es bueno...;3;positivo;2022-8-2;Hace un año;5.06888057459944E+016;1.07527054556916E+020;2
ChZDSUhNMG9nS0VJQ0FnSURtLS1lT1ZBEAE;Exelente precio del combustible el más económico de la ciudad;5;positivo;2022-7-26;Hace 5 meses;4.59093227412556E+016;1.15180989937162E+020;10
ChZDSUhNMG9nS0VJQ0FnSURtLTctNlVBEAE;Su atractivo es un galón de gasolina más económico;4;positivo;2022-7-26;Hace 5 meses;4719435740466835;1.05986634104374E+020;9
ChZDSUhNMG9nS0VJQ0FnSURTLTlLdkJREAE;Es buena estación;3;positivo;2022-8-3;Hace un año;498737387718;1.08545876086173E+020;3
ChZDSUhNMG9nS0VJQ0FnSURtLUpUTk1BEAE;Atención rápida, buen precio, medida exacta;5;positivo;2022-7-26;Hace 6 meses;4.59201887410646E+016;1.11408628607923E+020;6
ChZDSUhNMG9nS0VJQ0FnSURtLUxqZWZREAE;Una buena parada en el camino. Buenos baños. Rica comida y un buen espacio para descansar un rato de la manejada en el camino.;5;positivo;2022-8-2;Hace 6 meses;4.63485677444989E+016;1.04451952493353E+020;24
ChZDSUhNMG9nS0VJQ0FnSURTLWEzVVBBEAE;Es prixman manejan puntos;4;positivo;2022-8-3;Hace un año;4.57714977422226E+016;1.01171388029179E+020;4
ChZDSUhNMG9nS0VJQ0FnSURTLWFfbUJBEAE;Venden gasolina con agua;1;negativo;2022-7-26;Hace un año;4.70490277410585E+016;1.04690412942101E+020;4
ChZDSUhNMG9nS0VJQ0FnSURtLWFxU0pnEAE;A veces no venden gasolina.;2;negativo;2022-8-3;Hace 6 meses;4.51058187412067E+016;1.03700795750345E+020;5
ChZDSUhNMG9nS0VJQ0FnSURTLWVUeE53EAE;Tienen tienda;4;positivo;2022-7-26;Hace un año;471084574047927;1.0520119161403E+020;2
ChZDSUhNMG9nS0VJQ0FnSURtLXFhZVRBEAE;Buena atención solo que casi siempre toca hacer fila para tanquear;4;positivo;2022-7-28;Hace 6 meses;462467274179157;1.04034601625701E+020;11
ChZDSUhNMG9nS0VJQ0FnSURTLXI3NUtREAE;Es pésimo el servicio deberían capacitar a sus empleados en cuanto al servicio rápido deberían aprender un poquito del texaco de 68 con cali solo son 2 empleados pero a las motos las ubican en lugares estratégicos mientras atienden a los carros;1;negativo;2022-7-26;Hace un año;4.68646257408148E+016;1.04004223433465E+020;42
ChZDSUhNMG9nS0VJQ0FnSURTLXJlRUdBEAE;Que trancon en la suba y más si es de noche pa tanquear;4;positivo;2022-7-26;Hace un año;4.74112917408999E+016;1.0435478394322E+020;13
ChZDSUhNMG9nS0VJQ0FnSURtM05HOFp3EAE;Los cajeros hay veces no sirven y uno pierde mucho tiempo;4;positivo;2022-7-26;Hace 6 meses;4.61419297415078E+016;1.14273598896857E+020;11
ChZDSUhNMG9nS0VJQ0FnSURtM3JtRWNREAE;Buena calidad de combustible y pago con Gopass;5;positivo;2022-7-26;Hace 5 meses;4767747874027535;1.03085776893055E+020;8
ChZDSUhNMG9nS0VJQ0FnSURTM3QtV1RBEAE;Siempre tiene promociones, su atención es buena y orientación en mecánica. Pienso que sería bueno su ampliación.;4;positivo;2022-7-26;Hace un año;4.66080767407769E+016;1.13463755411823E+020;17
ChZDSUhNMG9nS0VJQ0FnSURTM3RuZVl3EAE;Muy barato el combustible;5;positivo;2022-8-2;Hace un año;5.06987517460044E+016;1.09554774033285E+020;4
ChZDSUhNMG9nS0VJQ0FnSURTMC1DTE53EAE;Atención inmediata.;4;positivo;2022-7-26;Hace un año;4.66384887410938E+016;1.17221448535526E+020;2
ChZDSUhNMG9nS0VJQ0FnSURTMC1TS0FnEAE;Excelente servicio y muy buen precio en los combustibles;5;positivo;2022-7-26;Hace un año;4.74112917408999E+016;1.00465931891046E+020;9
ChZDSUhNMG9nS0VJQ0FnSURTMDVUcE9nEAE;Lindo paisaje, buen servicio;5;positivo;2022-8-3;Hace un año;4.40845777438956E+016;1.02342726077809E+020;4
ChZDSUhNMG9nS0VJQ0FnSURTMF9hV1JREAE;Los baños limpios y la atención muy buena. Precio del combustible promedio;5;positivo;2022-8-3;Hace un año;4.47876087409498E+016;1.16339481223062E+020;12
ChZDSUhNMG9nS0VJQ0FnSURtMG82MFZnEAE;Gasolina a un precio un poco menor que en otros sitios similares;5;positivo;2022-7-26;Hace 6 meses;4.73865797406535E+016;1.16488779239203E+020;12
ChZDSUhNMG9nS0VJQ0FnSURTMG9uUkFREAE;Que mal servicio;1;negativo;2022-7-26;Hace un año;4598245874145371;1.16371661605968E+020;3
ChZDSUhNMG9nS0VJQ0FnSURTMGNEOVV3EAE;Económico la gasolina;5;positivo;2022-7-26;Hace un año;469649774084532;1.05361144032527E+020;3
ChZDSUhNMG9nS0VJQ0FnSURTMGNiV0ZBEAE;Con buenos precios;4;positivo;2022-7-26;Hace un año;4719897405882;1.06162988372488E+020;3
ChZDSUhNMG9nS0VJQ0FnSURTMGNXYkdnEAE;El servicio es preferencial para los moteros pues dure en cola esperando 10 minutos y solo le daban prioridad a las motos pésimo servicio al cliente a pesar de que es de Terpel;2;negativo;2022-7-26;Hace un año;4750852740433842;1.12315924851506E+020;33
ChZDSUhNMG9nS0VJQ0FnSURtMGZ2SmFREAE;No hay tal estación por favor retiren está información!;1;negativo;2022-7-26;Hace 5 meses;4.6494461741018E+016;1.14293755921734E+020;9
ChZDSUhNMG9nS0VJQ0FnSURtMHBQVlBREAE;Pesima calidad en la gasolina, y bien cara;2;negativo;2022-7-26;Hace 6 meses;4751315740933987;1.06083828594015E+020;8
ChZDSUhNMG9nS0VJQ0FnSURTMHE3S1JnEAE;Pesima atención por parte de los isleros el precio es bajo pero a la hora de 20 si tratan mal al usuario de nada sirve.;1;negativo;2022-7-26;Hace un año;4.68646257408148E+016;1.11069349209247E+020;25
ChZDSUhNMG9nS0VJQ0FnSURtMHF1RUV3EAE;Full servicio.una gota de agua en el desierto;4;positivo;2022-7-28;Hace 6 meses;5.00362057585885E+016;1.09231807853194E+020;8
ChZDSUhNMG9nS0VJQ0FnSURTMHJQNlZ3EAE;Gran servicio y talento humano;4;positivo;2022-7-26;Hace un año;4598245874145371;1.04650899149297E+020;5
ChZDSUhNMG9nS0VJQ0FnSURtMHNMLU1BEAE;Ya no existe la gasolinera;1;negativo;2022-7-28;Hace 6 meses;4.59406537408673E+016;1.04466185845335E+020;5
ChZDSUhNMG9nS0VJQ0FnSURTMHQzSlF3EAE;Buen precio, pero no entiendo porque no reciben tarjeta débito;5;positivo;2022-7-26;Hace un año;4.74790177404649E+016;1.02293160554712E+020;10
ChZDSUhNMG9nS0VJQ0FnSURtMHRMeEpBEAE;Todo en un lugar;5;positivo;2022-7-26;Hace 6 meses;4.66384887410938E+016;1.03732776208626E+020;4
ChZDSUhNMG9nS0VJQ0FnSURtMHU2ME1nEAE;El combustible aparentemente es económico, pero debes fijarte en las mangueras que son super largas, dejas mínimo $2.000 de combustible en la manguera. Ojo al dato;2;negativo;2022-8-3;Hace 6 meses;4.57884487409881E+016;1.15014772856356E+020;26
ChZDSUhNMG9nS0VJQ0FnSURtMHY2a0JnEAE;Suele ser más concurrido de lo normal, pero tiene el mejor precio del sector.;5;positivo;2022-7-26;Hace 6 meses;4.68646257408148E+016;1.0684358402481E+020;14
ChZDSUhNMG9nS0VJQ0FnSURtMHY2V1BnEAE;Uno de los mejores precios y atención del sector;5;positivo;2022-7-28;Hace 6 meses;462467274179157;1.15180989937162E+020;9
ChZDSUhNMG9nS0VJQ0FnSURTMHY2WERBEAE;Buen tanqueo;5;positivo;2022-7-26;Hace un año;4.62986667418351E+016;1.04178949927123E+020;2
ChZDSUhNMG9nS0VJQ0FnSURTMHZLWEFREAE;Buena medida y precio del combustible;5;positivo;2022-8-2;Hace un año;4.99463127433667E+016;1.15364881438431E+020;6
ChZDSUhNMG9nS0VJQ0FnSURTMHZmbExnEAE;Cara las gasolina;2;negativo;2022-7-26;Hace un año;4.69902637402887E+016;1.15177515937935E+020;3
ChZDSUhNMG9nS0VJQ0FnSURTMHZxSGJnEAE;Venden gasolina extra a un precio muy favorable;5;positivo;2022-7-26;Hace un año;4.68646257408148E+016;1.0604529162642E+020;8
ChZDSUhNMG9nS0VJQ0FnSURtMjl1ZVZnEAE;Respetan la fila. Organizados y ágiles.;4;positivo;2022-7-26;Hace 5 meses;4.67382067408843E+016;1.15038049919544E+020;6
ChZDSUhNMG9nS0VJQ0FnSURtMk9ldmN3EAE;siempre mantiene buen precio;3;positivo;2022-7-26;Hace 6 meses;463137887407238;1.0974893353621E+020;4
ChZDSUhNMG9nS0VJQ0FnSURtMl92QlBREAE;De las estaciones de gasolina más económicas y con buena medida en chía!;4;positivo;2022-8-3;Hace 5 meses;486395667404775;1.13820833701828E+020;13
ChZDSUhNMG9nS0VJQ0FnSURTMmJDMmRnEAE;barata;3;positivo;2022-7-28;Hace un año;4.6225473741246E+016;1.15538941764422E+020;1
ChZDSUhNMG9nS0VJQ0FnSURtMnM2bmVnEAE;Bue precio y servicio;5;positivo;2022-8-3;Hace 6 meses;4517164574117435;1.1681720720825E+020;4
ChZDSUhNMG9nS0VJQ0FnSURtMnVqRlBnEAE;Buen servicio. Buen precio gasolina;5;positivo;2022-8-3;Hace 6 meses;4.79935127410426E+016;1.04391385899924E+020;5
ChZDSUhNMG9nS0VJQ0FnSURTMTllaWZnEAE;Bien ubicado, muy buena atención, dispone de market con sitio de parqueo  y servicio de baño.;5;positivo;2022-8-3;Hace un año;4.54187427425022E+016;1.04478601206795E+020;16
ChZDSUhNMG9nS0VJQ0FnSURTMTR5d0xBEAE;Buena estación de servicio, limpia y mantienen el orden vehicular con poca cola.;4;positivo;2022-7-26;Hace un año;4755437408015;1.06131344534283E+020;13
ChZDSUhNMG9nS0VJQ0FnSURTMV91Y1hnEAE;Buen servicio muy cómodo;5;positivo;2022-8-2;Hace un año;4.63485677444989E+016;1.12129170981679E+020;4
ChZDSUhNMG9nS0VJQ0FnSURTMVpDcFdREAE;Gran servicio, muy amables.;5;positivo;2022-8-3;Hace un año;4.84905467402986E+016;1.11170167503996E+020;4
ChZDSUhNMG9nS0VJQ0FnSURTMW9TMk5REAE;Buena atención y muy económico el valor del galon de gasolina.;5;positivo;2022-8-3;Hace un año;4633006740640668;1.09967482900655E+020;11
ChZDSUhNMG9nS0VJQ0FnSURtMW9XdElnEAE;El servicio al cliente es muy bueno;5;positivo;2022-8-3;Hace 6 meses;4.40845777438956E+016;1.02260682523458E+020;7
ChZDSUhNMG9nS0VJQ0FnSURTMWZDNFVREAE;Buen servicio y calidad en quienes atienden;5;positivo;2022-7-26;Hace un año;4.73305937404478E+016;1.10416355266497E+020;7
ChZDSUhNMG9nS0VJQ0FnSURtMWZITFlnEAE;Un poco demorado...mucha fila...;4;negativo;2022-7-26;Hace 5 meses;4.74112917408999E+016;1.00524964813569E+020;4
ChZDSUhNMG9nS0VJQ0FnSURTMXJiMURnEAE;Es agradable encontrar cerca y en cualquier rincón de la ciudad una bomba de gasolina, dónde le presten un servicio con calidad y respeto.;5;positivo;2022-7-26;Hace un año;4.6141983741358E+016;1.09345803685404E+020;24
ChZDSUhNMG9nS0VJQ0FnSURtMXQybVZBEAE;Buena Atencion..;5;positivo;2022-7-26;Hace 5 meses;4639477415666;1.04378671653673E+020;2
ChZDSUhNMG9nS0VJQ0FnSURTMXZITkZBEAE;Sin ningún contratiempo....!;5;positivo;2022-7-26;Hace un año;4.72137857406094E+016;1.01905481406897E+020;3
ChZDSUhNMG9nS0VJQ0FnSURTMXZiY0xREAE;Gasolina de calidad superior en la zona, su precio es el más económico en la zona, fácil acceso y amabilidad en el servicio;5;positivo;2022-7-26;Hace un año;4718154740685686;1.01385927105636E+020;23
